The soviet union use gulags to slave captured soldirers and pepole that say fucc you soviet union if you do not do anything or not following orders you will get brutally executed	2
I listened to this while playing a horror game with my sister.	0
*What have I done*	3
Its not my birthday but happy bday to me!!	1
Plzz make video on height	3
too..much...happiness...for meee   x_x	1
Im playing this, not because Im sad but because Im going through pain physically, it is helping! :)	1
Am sick and the medicine makes my stomach hurt :< so I feel for you bro. I hope you get better! 	0
Thanks I was watching a scary thing and it cheered me up to smile	1
Lol I watch the whole vid and my mom is mad cuz I said NO IM WATCHING A TWO HOUR VIDEO!	1
Happy Music. Thank you.	1
Who watching in 2020?	0
Oh shit, wrong website. I must have accidentally clicked on Kickstarter	0
I had to find some happy uplifting music because I just listened to sunset lover and it got me in the feels	3
superb 	1
i came here feeling upset, started scrolling through the comments, and started to smile, thank you all for saying kind things, i really love kind people and thank you all! All of you are blessed, this video deserves no dislikes, because everyone here is kind! It doesn't matter what happens because all of you guys are by other people's sides, and all you guys care about is making each other happy, you guys deserve  awards for being kind and brightening up other people's days, thank you all and you are blessed! I was so upset before scrolling through the comments I wouldn't even eat! But now I can eat in peace and happiness, thank you all. -SCtrojanGrl	1
Thanks for the likes! :)	1
I was feeling down cause tomorrows monday, but this made me feel a bit better 	1
Ah its finally weekends	1
I couldn't go to sleep and this helped me it's amazing	0
Thanks for helping	1
Me at the middle of the night trying to go to the bathroom	0
I get scared at night cause I stay up late and I'm afraid that I'm gonna die in my sleep and leaving this music on helps me sleep really well  and when I wake up I know I went through the night and I didn't die in my sleep so I'm so thankful for this video! 	0
I used this for my snow cone stand and everyone seemed happy! Thanks so much!!! 	1
This music just made my day and btw I subscribed 	1
Listening to this just makes me feel so happy and think about everything good	1
I feel calm and happy thankss 	1
I'm reading a depressing af book right now and this really helps me	3
I use this with scary games lmao	0
Lounge Music really are talented before they  were born and now a  good  career that's  perfect for them	1
Lounge Music knows what  creates a signature smile-- good  exercise music to  get your  endorphins hip hopping happy to help  you have the  best day out  of   all the  bugs that like you especially  around cooking food  over  a fire	1
This song is the loveliest	1
Hi person scrolling through comments I hope you're happy! Cuz i am :-)	1
Beautiful day	1
It's Play so nice rhyme . It's makes me more happy and energetic	1
life sucks but pepole like thiscan change that	3
I listen to this music over scary videos and it makes it so much better hahaha just a little tip	1
I listen to this when I play fnaf help wanted	1
I listen to it when I play fnaf help wanted	1
Just a little break from Joyner and Hopsin	1
Thankyou.........	1
Thanks, nice day to relax the mind n heart. Sounds good n light, best elegant soothing music tune. Very refreshing and relaxing, joyous and happy to listen, best for stress relief n relaxation. Amazing piece for all! Infinite love!	1
I believe the ukulele is a happy instrument!!!	1
Good Job.	1
You are enough. I support you. 	1
Here's my crazy story-I played this in my garden and was trying to do a walkover. I've been trying for years. This music made me super pumped and I did it!! It made me happy! 	1
Today I feel mad like really mad but listening to this is coming and I feel happier 	1
I listen to this while reading a creepypasta	1
Every morning I put  on this music and always have a good day :) thanks for giving wonderful music to listen to	1
Muy bonita msica , alegre y no cansa, para fondo o para hacer ejercicio en casa, genial.	1
Happy days are yet to come	1
yay its summer! :D	1
Anyone 2019? Have a wonderful Happy day!	1
>^.^<	1
I AM! I HOPE YOU HAVE AN EVEN BETTER DAY!!!	1
you searched up happy music too didnt you?	0
The only reason that I do this is to get distracted from jumpscares in a horror game that I am playing! Hahaaaaaaaa.... (Im a coward)	0
I'm walking around the creepiest part of a backrooms game and yet this music still keeps my sanity	0
Playing Slenderman with this in the background lmao	1
Beautiful day today, bless you all. :) stay positive	1
fuck sakes I'm putting this on as background music while watching scary videos at 3am	0
I actually have repulsive depression and I literally typed happy music and I got here ...	3
@Muffers 1 Why are you talking like I am depressed?	3
I never said there's a cure for depression, I just said music won't cure it. I actually had depression. Was diagnosed, didn't want help, tried to kill my self, failed, finally accepted help. It's been a lot better after talking with a psychiatrist. But honestly you might have a point saying 'it always seems to come back'. I never really thought about it that way. Sometimes my day is ruined just because I think of past mistakes or events. I thought I was just being weak or overdramatic, but maybe not.	3
Emil  nope it wont	2
Music isn't going to cure your depression though	3
This song helps me get through watching two little girls all day almost every day (they are crazy but this puts them in a good mood and sometimes puts them a sleep)	1
my turtle just died so im trying to just listen to happy music and this helped thx	3
30:20	1
Feels like a TV commercial sound :|	3
This make me sad for some reason, i've never really been happy.	3
i played this music to my child when i told him his granddad had just died 	3
thank you lounge music he is so happy now 	1
Im sad and i feel lonely but   this made my day 	3
Cool ssssssssooooooooonnnnnnnnngggggghhg	1
This is the best music i love this.......best best best	1
Such a delightful compilation A happy musical start of a beautiful new day Thank you very much 	1
it makes me even sadder when i think how much fun my friends are havin now and i am just standing here,doing nothing.	3
.v. fun	1
Who's depressed as hell and trying to make themselves happy	2
Me and I looked up happy music and found this. Now its making me angry	2
@john Petrosyan thanks this adorable I am happy that you are adorable and yeah I am now going frequently to a psy	1
@Dania sparkle I had severe depression and anxiety for years.  til one day I was like I'm done feeling this way. walked in doctors and got pills. I have NEVER felt better.  only took a week or two to see big changes. go to a doctor rn!	3
This is exactly what I wanted to hear right now! I had to go through so many descriptions to eventually get to this lol!	0
Anybody know what the first song is called? 	0
This is my go to happy music. Thanks it's perfect.	1
this song can ezy over power my annexed! thx  Lounge music.	1
Anyone else came to this music to stop crying? Or is it just me	3
Hey you spread my heart thankyou have a good day <3	1
i'm in a tornado right now (yay oklahoma) this is helping me, my friend,my little sister,her friend my 2 corgis, and my parents 	0
Bless this person	1
@elijah francis Thanks 	1
17:08 pentatonix lol not	2
Remember, were going to die, were all going to the same place, might as well enjoy life!	1
I like 57:15	0
Am i the only one who put this music in because their baby brother and baby sister are crying and they wont stop?......help me	3
I don't know why but this music puts a smile on my face for no reason. Thanks guys.	1
Were all safe but some othwr people weren't so lucky	3
Umm.........I don't know what to say. Everyone said everything I wanted to say.	0
But, anyway God bless you	1
 everyone! Have a nice day/night XD	1
Well tomorrow is the last day of school and Im really sad so this cheered me up a bit 	3
I'm crying...so I'm watching this to feel better...	3
I'm trying to be more positive and just relax a bit and stay more calm and this is helping!	1
Woooooooow I feel happy	1
I needed this after that fucking finale.	2
Im still sad about that worm I liked that got stepped on	3
After seeing the dark side of YouTube I need this.	0
I woke up really tired and mad I had school but this song made me realize to be greatful in life. I am now in tears 	3
Every time you feel my anxiety I play this music and I feel so much better!	1
Relaxing music!	1
I used this music to write a song for mothers day it worked perfectly! Thanks for giving me this opportunity; I love the music! <3 <3	1
I love your songs so much!!! I listen to it every morning!!!! And now is morning so Im listing to it right now! My parents like your songs too!!	1
listening to this while playing a violent action game..ALRIGHT.	2
You're loved.	1
Happy music 	1
Time after time I  listened to the whole song while working	1
this made me feel amazing	1
 Good music	1
My school thinks i'm suicidal, and its kinda funny. they litterly just don't know me at home lol.	0
A strom is happend  i was listening to it and it made me less scared	1
T m triste, em vez de msicas sads talvez umas msicas felizes ajudem	3
Ahhhhhhh nice calm music	1
My teacher uses this music all morning and afternoon	2
Anyone else type in happy music and click the first thing after watching something scary lmao	0
I listen to this all the time!! Soo good	1
Hello person reading this comment :D have a wonderful day!	1
thanks for this xx	1
When you have to play this after flipping your lightswitch off to reach your bed in the dark.	2
Cutie Bug that made me laugh out loud and now my parents think im crazy 	0
I have a funeral over a few mins but im going in with a better feeling bcs of this thanks!	1
I love this song very much; today i have a text and this song make me feel happy and help me to learn quick. thanks you very mach     love you     and today is my birthday(:	1
National aerobics theme. Thank me later	1
I GONNA DO IT IN GACHA LIFE TOMORROW!!!!!!!!!	1
Who else is playing this to block out the monster under ur bed?	0
1 like and the 'monster' disappears into the world of non-existentness. Thats apparantly a word.	2
Thanks so much I almost died	0
I  made   a song 	1
Be happy, be the sunflower blooming in our eyes, be the one.	1
Jk lol	0
My sis and my mom was arguing now my sis is leaving so I didnt know what to do so I just did this, I hope to god she comes back	3
For the thumb nail you put mr. Smiley 	1
I love those books	1
I have evry one of them	3
Lmao Im trying to over power teh sound of the horror movie that my mum and sis are watching in the lounge xd	0
This song made me so Happy i almost liked all these comments!	1
I like that i can have something to listen to while doing school thats entertaining relaxing and fun!!!:) thx!!!	1
Great music!!!!!!! Cheered me up from depression	1
It got me up before than usual thanks I hope everyone have a great day anywhere you are going thanks again 	1
If you want some vibes in the morning, listen to 'Glorious' by Macklemore. Trust me, it works all right	1
I played this when I playing a horror game and the vibe changed *completely.*	0
why playing horror games?	3
Hope you have a Nice day! ^_^	1
As soon as I played this my cat came downstairs to enjoy.	3
That's heart warming but same	3
Some strange sounds in my house.that is the reason i play this music.	0
Raise the vibrations.	1
Music heals.	1
Listen to it when you're doing  choirs. It makes you happy not bored. The one thing that cheers you up is music!	1
I love your happy songs!! Im listening to it right now!!! :D	1
You make the best happy music songs!!!	1
I love your songs!!	1
Brightside has entered the chat	0
1:33:56 my favourite music	1
it was okay	3
i love this!	1
this is real nice. Happy happy happy all the way!	1
Love this.	1
This is definitely a boost out of lethargy and depression!	3
22:05 	1
I was feeling like the big sad was right around the corner so as usual I put on some melancholy sad music. Then I was like 'actually nah', and came here and now I feel happy. Thank you <3	2
Omg gorgeous! Just subscribed!	1
This make me so positive! Have a good day	1
All the happy comments make the music a lot happier	1
What a wonderful relief! Everything up until now that I have tried to study with has not made me study but just made we want to cry. This is so much better and upbeat.	3
There's some lag at 45:34	2
COOLEST SONG EVER	1
Thanks for the music I can put in a gacha life vid 	1
I'm in bed and I can't bend my leg it hurts when I bend it	3
I lissined for like three seconds and i already love it! :)	1
So that's where the 5 min tutorials music come from	0
I wake up and listen to 15 minutes of this... fresh start to the day!	1
Just came from some scary stuff	0
Coraline Didn't Escape video	0
I'm feeling better already--	0
Needs motivation *lisens to song* THANK YOU UUUUU it's Monday and I plan on trying my best!	1
Hey good morning world xxx	1
I Was Sad When I Got Scammed But I Listened To This And It Made My Day A Whole Lot Better!. Thanks	1
Lavendar Town	1
Im listening to this while cleaning.	1
N's Lullaby	0
Congrats!	1
This got rid of alot of my bad thoughts	0
*When you get an ad about depression meds before the video*	3
My mom is giving birth right now and this music makes me feel so happy and that everything turns out good	1
Happy is that people, whose God is the Lord. (Psalm 144:15)  : )	1
This reminds me of the Poly Bridge sound track	0
I made a song with this :3	1
Wow it surprisingly made me laugh after being depressed for a half an hour Love this idk why	0
I got one too	1
Go and enjoy the music	1
Niceee	1
@SamuraiSlender :( rood	3
@kayla :O	1
ok but the music is playing while i read the comments-	0
Hey you!! stop reading comments 	2
2019 anyone?	0
 thanks  a LOT for this song 	2
I am here after hearing the death of Peter Oakley or getrietric1927	3
Bruh this sucks	3
I cried and now i am better	3
im gonna say no ;)	2
good background music when doing homework :)	1
Was listening to this while my parents were fighting and then I went out there with this music bass boosted and they stoped.theese songs are truly magical 	1
This is great study music!	1
great! it made my dog happy, me happy, my mom happy, AMAZING!	1
Hey! I hope you have a blessed day!	1
i put it to watch slenderman and muted the sound to put this!	0
Ahh, advert music.	1
This is like a spongebob soundtrack song :)	1
morning song hahahahahahahaha	1
i like this song	1
i am so happy	1
awsomme	1
When a person gets their son back and a bicth loses him	2
I was listening to slayer a minute ago and i figured maybe i should chill down for a bit.	0
I watched a really sad animation and I was bawling but it only took like 3 seconds and I feel so much better	1
That feeling when the school shooter walks in your class and about to shoot everyone in the class including you	2
Please like my comment	3
Majority of this video reminded me of sims (made me wanna play instead of continuing my studying )	3
This is awsome	1
I just subbed now!	0
This is sayoris BEATS M8	1
Thank-you , I had been having a bad day. :)	1
Sayori best girl	1
ah...... good to see the DDLC fanbase ain't dead yet	1
Tysm this helped me a lot studying for my test !!!! Great music 	1
great music for studying	1
needed this today	1
Neil DeGrasse Hawking Ill make sure it wont 	1
Thank you for sharing 	1
Lovely 	1
Hey, does someone know title of the first 2min song?	0
My favorite song at the beginning like from ROBLOX!!!!!!	1
Truly Happy music ...uplifts the mood instantly ...love n light for the composer of the music,	1
May your day consist of everything good! I started with my daily puppy hug and nothing beats that.... stay smiling!!!!	1
You are the best	1
this made me sadder.	3
ty for the heart!	1
Es una de las que ms me gusta.	2
i feel like i wanna eat a cookie	3
Watched a spirit video, and i'm afraid of the voices, i don't know what will happen to me, but i think this video helps..	0
I don't know what will happen i'm also afraid of what will happen!	3
Yay!!! 	1
How good is the music starting at 15min mark!	1
Solo *busco la felicidad*	1
1:03:35	1
Very relaxing	1
My mind is in a crazy place rn but as you can see Im trying and from here Ill keep working hard to succeed	1
until 22 mins I found myself laughing and dancing for no reason! 	1
I forgot that i ws sad	3
This music is awesome to get u in a cheerful mood!	1
Best music ever and made school much more. Easy	1
this is my 8th time listening to this!	1
I just want to say thank you to all the people who left nice comments on here, you made me feel a lot better! Have a great day!	1
Love playing this happy music in my 2nd grade classroom	1
Today I chose to be positive despite feeling negative. Honestly, I hated the first song but I stayed. And U kno what? A couple minutes in and I'm actually in a much better mood.	1
yo wasup	1
i got my mock staar teat relsults and got a 20	1
 so i put this song on	0
Who else is using this for audio	0
Welp I still feel like shit.	0
Best music ever	1
This reminds me of ||-//	3
I used this to a horror video	0
This seemed sad music to me, is there something wrong with me.	3
I was hopeless for the exam. I couldn't sleep and I needed to motivate myself, but I didn't know what I suppose to do. I found this and laughed on myself and I was like 'oh reaally dude? are you going to listen happy music lol' but I started to read while this music was playing. Next day I passed the exam :D	1
I am a wiman	1
Hi hichi	1
My favorite song I'm cleo Massey aka shobe	1
Thank you! This  music helped me for my Gacha vid :).	1
i like the music bc  its nice	1
Im ur fan I subscribed for u	1
Hey stranger i hope you have a wonderful day or night 	1
I'm listening while cleaning my room because I hate cleaning it but this just made me feel like it was kind of like background music in a YouTube video so I started being the host of a room cleaning video and this made me feel a lot better! I know it's kind of random but still that's how this music works for me! 	0
I love this music. Exciting me to be positive.	1
IM SO FUCKKNG HIGH ON ACID, EVERYONE IS WONDERFUL AND FEELINGS ARE AMAZING 	1
Leave a like cuz i got a real big secret for y'all: im stupid	0
I'm literally listening to this while doing my school and this made it actually fun! Thanks so much! And whoever is reading this comment, let me just say to you.....HAVE AN AWESOME DAY! :)	1
I love this music!! It's so positive	1
you really are	2
Have a nice time!	1
Every like i put 1 emoji(:)	2
I just saw mr happy at the thumbnail 	0
I heccing have that book at skool	1
Yaaaaay	1
great songs	1
Who on Earth could downthumb this?  Lighten up, people. You know who you are...	0
Okay,I am watching this because i am watching a scary movie with my family and that movie is EKKK!	0
Welll..... I searched for ukulele chill 'cos I like the uke. Got lotsa lift music..... Moved on...... Came to this and actually liked it! Good on ya! Kept me happy and amused for ages trying to play along! 5 STARS!!!!!!!!!! Does 'like' go to 6? Bloody well should do! You'd get 6....	1
Well this reminds me a guy killing everyone and happy musics comes up.	2
I need a name!	3
I put this music on with my headphones on and used it to consonantrate on my 13-story tree house book	0
this is perfect when youre watching streams	1
Thanks for the happy music. I feel ~ 10x happier	1
HAPPY DAY YAY	1
What name frist music?	0
I listen to this everyday in the morning it puts me in a good mood before school	1
WHY WOULD DISLIKE THIS. VIDEO	0
I'm always sad this is the only thing keeping me happy 	3
Put it on speed 0.25	1
i just love to see all the beautifull comments below + good music too. Too much hate on the internet and im happy to find this vid on youtube :)	1
The ad I got before this was a ad about dog and cat enslaving..	3
Have a GREAT DAY everyone!!!	1
Im using this music for my dog who was feeling down, this music helped him instantly	1
This song seems to make me happier when I am not happy	1
I love this song I love dinosaurs too	1
Today is my birthday so I am ten hope u have a positive day and night love Saniyah	1
this music is really good for doing homework!!!	1
Thanks for the happy music!	1
Nice, thank you :)	1
will die	2
mon ami elliot a rsucit ouais :)	1
i was sad because iron man will in avengers end game but now i am happy thank you	1
no way en  sen calisse du sdf	2
mais seul truc un sdf est entrain de vicitmre sa camera	2
c'est fou	2
@tcpp mon ami tristan a reincarn en lui meme oauis	1
Ouasssisisissis je suis trop happy il est vivant est ce que je reve !!!!!	1
I was watching Godzilla when my mom said no Godzilla and I put this on and it calmed her down	3
Im just here because my mind keeps thinking about creepy stuff	0
i love how all gthe comments are so cheerful! 	1
I came here because of a song that made me cry.	3
My fiance left me a year ago (after 6 yrs). i'm drunk as fuck after a huge deprission high.  and just typed: happy music. 	1
feel free to write me. could need it.	1
The first music is my friends skits  music	1
WHATS THE NAME OF THE FIRST SONG	0
I want to comment to be comment   Loved	3
i'm crying now. 	3
Lmao Im not listening to this because Im depressed. I just need some background music because Im watching a horror movie. Yeah. Im THAT type of person.	0
why does this remind me of jacks song by cave town a little	0
Here are some things I hope for humanity 	3
1. Happyness	1
Sucham tego tylko kiedy czuj si wymienicie! Kocham ta piosenka!	1
2. Acceptance 	1
3. Joyfulness 	1
2019 anyone ?	0
May you have a happy year 	1
that was last year lol	0
*IT'S 2020 NOW!* 	2
2019 was really awful	3
Almost 2020 anyone?	0
Thx tou are so nice	1
Its a bright Sunday morning, the flowers are on the grass and trees. The light from the sun is shining through your blinds. You give a sigh of relief that you are in your summer holidays, and that theres no school/work tomorrow. You go and get a lovely breakfast, and throw a toy for your pet dog. Then you go and get ready for the day. Once your dressed and cleaned up, you step outside your house and sit on your sun bed, with your favourite book in your hands. There are children playing in the garden across from yours. They are so happy. You smile to yourself and read. Afterward, you make yourself some lunch, and you and your dog head off to the park. There are many people in this park. Young and old. Children and elderly. You can smell the fresh grass, while the sun is beaming on your face. Your dog is thoroughly enjoying the walk, and so are you. You cant wait to meet your sister and her children for the picnic! Speaking of that, here they are! They come with a basket wrapped in a blanket. You say hello to eachother and your sister lays out the food on the blanket. They food is lovely, and you and your sister chat while her kids and the dog plays. After a long while of playing, walking, singing, chatting and having a lot of fun, you all head off for dinner. You go to our favourite restaurant, and get a table for outside, so the dog can be near you and the sun is out. You get your favourite food! It was very tasty, but now its time to head home. You come to your estate, the children are now inside, but the happy vibes and the flowers on the trees and grass. There is still no school/work tomorrow. The sun is still shining. You step inside with your dog. What a lovely day. And Ill do it all over again tomorrow! You say to yourself and your dog. Your dog barks and you laugh. Everyone was happy. Your dog was happy. Your sister was happy. Your niece and nephew were happy. Those children were happy...	1
You are happy.	1
how long did it take for you to write this haha ? so inspirational hope you and everyone has a great day	1
Honestly... my Sunday morning would be a LIIITTTLE different for me, considering I have church at, like, 9:00am 	0
Made my day	1
Hello Everyone, I was feeling quite down at the moment. So i put this on, and it gave me joy! Also, remember that you are loved. No matter what situation you are in, don't let it get the best of you, You're an overcomer! God Bless You All!	1
Let those three words bless everyone reading this, have a nice day!	1
This means a lot 	3
Fuzzy29537 AJ th-thank you, I needed that	1
Gaming is my favorite thing to do when I have a ph in my life and I have a ph in my head and I have a ph in my back so yeah Im in a really hot place I can go yeah I have to do a lot and go do a ph in the dog park I got my mom did the boys want you at work so we are in town I can do a couple errands but why hello and yeah yeah you got it but you have no time no worries Ill talk tomorrow and see you soon I love to have a great day I you can I put it on the way and you see the kids in my office I have to do really really want free time I want you to go and do your homework or else I can put you on my mind and I have to go	1
Stay happy randome person :D	1
who ever disliked is soooooooooo crazy!	0
I have never felt so happy in my life	1
I love this music it lights up my day	1
So happy 1-u happy 	1
Thanks! My bird is very sick, and we are listening to this together to cheer up!	1
Who else plays this when playing horror games?!	0
I was watching creepy videos but now Im not scared :D	0
This helps me alot today with all I've been through	3
Can't stop listening!!	1
I played this while watching a scary theories video, and it helped me ensure that I would get some sleep! I know, that's weird :P but thank you!	1
StuckOnAName SAME	3
I do this song in all my vidoes	1
I'm watching on Christmas Day	0
I'm playing this as of now while I'm watching a very intense part of this horror movie I'm currently watching :)	0
I like the song at 9:43	1
Same 	0
happy is so coolllllllllllllllllllllllllllll	1
Can someone give me names of song???	0
Lol i put this on after i watched IT  	0
This is a great music to start a wanderfor day thanks Relaxing jazz	1
thank you Lounge Music for this happy music I have soo much homework to do but this music is helping me work faster :)!	1
Where did you get the picture	0
Thank u for positive vibes	1
Listening to this in a huge storm in Sydney Australia	0
Needed this after some shit	0
First thing in the morning...	0
It onois my brother	2
When you're listening to this in the middle of December	0
I like this song its very joyful	1
I bet Adrev is on you ass like flies on shit.	2
Just played this through a death scene in a movie..	0
This is more also like summer music. Anyone 2019? And have a Merry Christmas to you all!	1
God sang	1
Quem a  brasileiro, vm conhecer meu canal  abraos	2
^O^wow	1
This does put a smile on my face :D	1
Infancy = This Song	1
Happiness = This Song	1
Making me feel better = This Song	1
Not making me feel depressed = This Song	1
Makes me go trough hard times in life = This Song	1
I hope you all have a great day/night <3	1
hotel = trivago	0
Ay August 20th	0
Than u	0
hey awesome person scrolling through the comments hope you have a wonderful day or night	1
name of the first song, please?	3
Love these type of videos! They make me feel like working!	1
Wow so nice i like this tysm for this!!! it helped me alot :D	1
im a very deperessed person from what people can tell so I searched up the happy time musics and then I saw this so I clicked and changed the speed to 1.25 and listened then I realized theres more to life than pollution and death so this made me realize that that poo dosent matter and its about enjoying life for as long as you can, thank you kind person for helping me see the light :D	0
Have a great day/night	1
I play this while killing people in a video game	1
existence is pain... life is pointless... oblivion is terrifying...	3
i was watching a scary video and it was silent, so i went and got my phone and played this.	0
When you come for comments that start with whe. But there r none	3
IM SOOOOOOOOOOO HAPPY I LOVE IT IT MAKES ME WANT TO PLAY OUTSIDE ALL DAY <3	1
*waches sad music*	3
This is my life	1
*waches happy music*	1
I feel better	1
this helps patch up the creppy horror game noises	0
I came here from fortnite i got killd so i came here to not rage quit	1
Listening to this after reading the Cherry Fic. I regret everything.	3
Battling some pesky medical issues and this sure helps lighten the mood! Thanks kindly for taking the time to brighten the day!!!	1
Wow... Wat a music... So soothing n joyous, can make sad mood happy n focused	1
ayyyyyyy 4:06, thats where nigahiga got his tune for his video, ' how to get views on Youtube' :D	1
whenever i watch scary movies i get really scared and dis music music helps me forget all the scary stuff i saw	0
loving it	1
Who else watched something scary and came here	0
i like this music so mauch	1
love it every time	1
Am I the only one listening to this when doing school!!!! Tell me Please!!	3
i feel happy:-)	1
This music will guarantee a happy day!	1
(^o^)	1
Thank you!!!!!!!!!!!!!!!! OMG you are the best!!!	1
Morning sarks how ya feeling today	0
i finally found 12k people whoever i can love :')	1
Did not realize that was nine months a go time flies	0
This music is amazing	1
Best music ever like if u agree	1
this helped me get over intense negative mood swings	2
Was watching Michael Myers, but I'm home alone sooooo	0
I woke up this morning due to a terrifying dream. When I put on this music all of my worries flew out the window. Im now excited for the day!!!!!	1
Rebecca Fulton's Vlog Channel me too lets just say Im no longer athiest	1
I love this 	1
Im high while listening to this	1
yey yey yey yey yey day happy	1
This helped me get up this morning	0
How do you play this	3
Thank you for this joyous n uplifting music. 	1
*when nobody notices your fart in class and they blame it on your enemy*	0
I listen to this ignore my crippling depression	3
Touching :)	1
My teacher uses this music its really good	1
wish i could get teacher like yours.....have a great day comment readers	1
I Am Happy Now. 	1
YAY just what i need <3	2
Helped me focus while cleaning my room!	1
A lovely happy day!	1
u play robox?!!! i do!	2
Look at all those glad happy likes, I like it, and am happy I like it, and am happy.	1
Im watching this after listening to horror stories	0
oh gosh ;( the memories...0:39..	3
This is so nice and relaxing, thank you!	1
Play this if playing horror games	1
This encourages me to keep going and going on and reach my goals :D such a happy life!	1
My homework was to listen to ukulele music. I come on YouTube, and find this video. Its made my day so much more happier, and I hate homework . I hope all of you have a cheerful day/ night	1
i listen to this music evry Monday morning	1
thanks a bunch	2
Wish my friends would listen to these instead of their edgy and sad songs	3
But whatever make yourself feel even worse not my prob	1
I like that can you do more	1
Thanks For Cheering Me Up!	1
Whoever disliked this they need life alert	2
Some calm and relaxing music to get all those middle school hard stuff out my brain 	1
so do you think you make the great music <3 <3!!!!!!!!!!!!!!!!!!!!!!!!!!!	1
your music is nice and so RELAXING and so calm and fun!!!!!!!!!!!!	1
Beautiful day for everybody listening this music <3	1
Msica gostosa de ouvir	1
I needed to pull a plaster off and then i herd this som perfect timeing	1
4:05 How to get Views on YouTube by NigaHiga!!	1
Does any one else scroll through the comments	0
Human, you reading this just made my day!	1
You're welcome	1
Lounge Music is the best. I wonder if they like pugs?	1
I was terrified after watching Shane and now Im a little less paranoid! Thx so much 	0
Good for rainy days!	1
I feel great now!!!	1
I am a student in South Korea. I enjoy your music. I listen this while I study. Thank you very much!	1
I felt sick  today and now Im happy 	0
Thank you I subscribed	1
I had listened to this while watching a scary film 	0
Is very nice	1
Rubn Sebastin Rosales Luna Yes	1
Is a brank bro	0
so happy	1
this song makes me so happy	1
I lov	1
I love	1
this music is bad	2
I love h	1
I love ha	1
I love hap	1
I love happ	1
I love happy	1
I love happy m	1
I love happy mu	1
I love happy mus	1
I love happy musi	1
I love happy music	1
i felt so scared so i searched up happy music and i got happy i subscribe and turned on the bell i was so happy	0
I  love the  movie .	1
thanks nice muisc but im still sad	3
Hello... Good morning...	1
Positive vibes brothas and sistas!	1
This is the music I use to be happy	3
This helps me sleep, gives me inspiration When Im writing Storys, And it also helps Me When Im Doing Homework I Do It Like In 10 Mins 	0
I wish it had a good time	1
Wow I love it and I miss it lol	3
I am wait	0
Hi hello good morning .. my mobil namar 919336970317	1
I love it	1
I love the first one!	1
Love the music	1
I just googled Happy Music and this collection hit the spot!	1
the first song makes me feel sad	3
I wish too who is listening to this the best and awesome weekend 	1
Is this how I fix my cat	3
I'm gonna make a song about middle school to this	1
I smiled when i first heard it :)	1
Me too! :3	1
Wow this really works! !!!!!!'	2
Really good,,, relaxing	1
So Cool 	1
My heart beats to the happy tunes . Very refreshing. SUNDANCE 	1
Im still happy please forgive me	3
Sorry lounge but if this hurts you your music is kinda sad for me but happy I feel happy and sad the same time please forgive me if I hurt you but if you like this comment that means you forgive me when you dont that means you dont so please forgive me...	3
Magic tiles game music	1
this music is cool for summer great day thank you	1
yay happy music	1
I have read that the first hour and the last hour of the day is sooo important to your mental health, calm your mind and take the time to heal from the day! Be grateful and count your blessings! Namaste	1
sorry it just doesnt help me cause my best mate stoll my girl friend sorry i dont want any hate cause it didnt make me happy its just the truth i loved my girlfriend and my mate just stoll her from me :(	3
haha i watched all avengers die while listening to this	0
Strees free so good Thanks you very much	1
Thanks you very muchI'm now verry happy I watching from Azerbaijan	1
If you Purposely make a mad face, you'll feel laughter and smiles bubble up from the Bowels of your belly instead!	1
Hey random person scrolling through comments, i hope you have a cheerful day/night! <3	1
Edit- it's my birthday! I'm so happy (10th November)	1
Thanks mam/mister/boy/girl im a beatboxer	1
Omg! My brothers birthday was November 17th! Same month!	0
Tysm!	1
Thank you  you too!!!	1
You too!!! 	1
This music makes my essays bearable! :)	1
amazing music!!! It makes me calm and takes all of my stress away!!!! It also makes me not to get scared when i watch something or play something scary......like if u agree	1
Love to here this music	1
i love this music 	1
it is so good	1
Esta increible  todas las canciones! :)	1
I just used it to get over playing welcome to the game. Thank God for this music!	1
Somebody please tell me the name of the first song!!!	3
Seriously!! Who pressed dislikes!!(Maybe a mistake)	2
The first minute sounds like this video is introducing a new Kickstarter campaign.	0
this song make's me happy while the earth slowly die's :D	1
I have a lot of stress lately and I cry a lot and this made me much happier.Thank you!	1
I wish whoevers listening the best day ever!!! :) <3	1
Thx but I'm  Putting this song becasue my heart is broken and i dont wanna cry in front of my family and its working	3
thanks 	1
I like bread	1
N S i rather hope that i am having a sad day	3
Thank You 	1
Does anyone know the name of the song that plays at 19:59?	0
I was playing this while In the beach making me so happy and gives me enegry to swim thanks for this music!	1
I always listen to this music while colouring nice music	1
I also subbed btw thx for likeing my comment	1
I LOVE IT !!!!	1
Thank you for Our support ik I comment already I just wanted to say how happy I am thank you	1
I'm here because of an app called Wysa, but I'm staying cause it told me tom	3
thank you for like ing my Comment	2
Edit: Thank you for The like	1
play this when fortnite finaly dies	3
I like this !! subscribe you forever.	1
I love to listen this while I'm scared	0
Got a slenderman add before this :/ ...	0
im so happy	1
Defaults music fir the boys	1
This is the 666th. Comment O0O	3
I was sleeping while listening to this song with headphones on	0
So kawaii	1
