I dont need a video for a reason to cry :)	1
Oh yeah.	1
i didn't cry lol x)	1
Ur mom gay lol	0
I will Sub thx for making my day CRY :D I'm super sad	3
Dont cry every one Im crying because my grandfather passed away that is what you should be crying of	3
idiot i didnt cri	3
jo na roya uski aankh me suar ka baal hai	2
I have cry!!!!	3
it's not a sad story it's just a story that will insipire people	1
Thanks...	3
This is so funny	1
my grandpa said he would beat with a stick if I did that	0
It was him i cried comment if you cried	3
I DIDN'T CRY! IT'S JUST HOT AND MY EYES ARE SWEATING	0
The kid is so funny	1
This is fonyy I laffed 	3
Awwww still didnt make me cry though	3
I laughed. lol	0
this is not even sad this is the worst -_-	3
i hate when she smile ew jerk	2
I couldn't cry I just thought the girl was being fastidious 	3
umm if i dont cry does that mean that im soulless? I mean that maked me really sad but i didnt cry.	3
Coincidence? I think not.	2
*sob*	3
Im not cry	3
Idk why but the lil girl. I feel like her smile is fake	3
That was sad but I did not cry I was about to	0
Thus, the cycle  continues	2
Im a cry baby ok	3
Yeh but where is the sad part though	3
This is stupid I didnt even cry wtf	2
I watched this thinking I wouldn't cry, I'm balling my eyes out now	3
Nah man, didn't cry	3
That didnt make me cry it just made me feel happy	1
Lol tard	0
Fortnite virgin	1
this didnt make me sad, it made me happy	1
I actually watched this video so I could cry but I can't! I feel emotionless	3
I only cry when I am in pain, or something happens to my family. I don't cry during sad movies	3
Mmhm same.	0
Same me too	0
The year is like the #1 comment I see holy shit	0
IVGTAGODIV  mee	1
2o1q AnYoNe	1
Who else is watching this in 2019 like if u are	2
IVGTAGODIV nobody cares	0
TTOOO SWWWWEEEEEEETTTTTTTTTTT	1
Omg that was so warmly	3
I Like that 	1
I so'....... crying	3
I actually teared up 	3
I am surely cry in man;-;	3
im not crying after watching this story but this story is very emotional and i like the sound of this realy love it	3
I'm not crying.. You're crying 	3
Ummm i am all alone at my birthdays it, s sad...... 	3
If anyone is alone like me the hit the like	2
I do not know why i do not cry	3
Not so to make me cry	3
IM BALLINGG MY EYES OUT PLEASE HELP	3
Soooo saaaaad	3
Me :cry little	3
I didnt cry so this title is click bait	1
Omg the grandpa is the guy who gave him the cake	1
didnt even fucking cry	2
TJATS NOT SAD TJATS THE HAPPIEST THIG IVE EVER SEEN	1
This wasn't to sad, this was beautiful 	1
Omg That is so good video , i will cry	3
She had the derpiest smile. 	1
Awwww so sweet but i didnt cry	1
*welcome back to the show of*	1
*what would you do*	0
I didnt Even cry	3
Come on I need something more sad then this	3
He's so warm hearted	1
Guys, I just want a recommendation. Do anyone know any movie that about a person that already die and discover his family live after his death?	3
Yeah my eyes tend to get hella sweaty seeing people give each other cake	0
I did not cry because I saw it before	3
This is so cheesy its not very sad at all it just seems very fake	0
Awww <3	3
I didnt cry but the story made me very very happy in the end	1
I watched this as a challenge and i lost!:) thanks you :):):)	1
3:40 Im sorry I was crying until this part came up then I cried even harder from laughter	3
And I oop	0
HAHAHA im sorry but at 3:37 i started laughing so hard	1
Rudy Guerra 	1
The Jazzy Show SAMEEE	3
didnt cry wasnt even blinking a lot	3
LMAOO	0
At first i was like your messed up i went back to where you said and started laughing so hard i almost peed myself.	0
Fuxk srsly tho it made me laugh really hard	1
Grandpa look like karel gott	0
So who here wonders what a queue is	0
the people who disliked this vid is sooo mean!	2
Oh no I just made my self cry more why did I watch this when I sad 	3
When I sad	3
I got dust in my eyes okay.	0
Sam .P AND I GOT BABY POWDER IN MEH EYE IM GUESSING MY EYE IF FRIKIN BURNING! D:	0
I dont think this is sad though	3
I dont understand how i didn't cry during this 	3
i cant cry :(	3
When the girl said last time you said that I started cryng	1
Nope I did not cry 	2
That was so said	0
i dont now what is sad about that	3
Am I the only one that cried	3
I didn't cry but that shit had me sad af	3
That is nice make sure to be nice to someone everyone even if u dont know them be kind to them it helps a lot but if ur me just give up the meanest person are be respectful everyone	1
How do you dislike this man, why arent their more people like this	3
This made me  cry!!!!!	3
The man in the queue went shopping and had no bags when he left.	3
Funny story	1
I was sa but crying nah	2
It was very seeet	0
hold up	2
can you mak this in spanish please	3
i cryed SO HARD im STILL crying	3
 free gave them the cake that was so nice of them	1
awww this made me cry so hard :((	3
Its very sad i dont have to cry	3
#cute	0
WHAT IS WRONG WITH ME WHY DID I NOT CRY	3
Im so crying Wright now	3
Humnity is still alive there	1
I didn't cry.. but it was sad :c I was suprised by the end when the man was the grandpa!!	3
Leftey 135 what 	0
I shided farded and came	1
I cried because if it's my race it gets sad for me	3
This is nice! Why would you cry?	3
It was rlly touching but I didnt cry	3
4:41 this makes me happy:)	1
I like that man give her that cake 	1
Put captions on at (2.16) ITS SO FUNNY	1
#maninthequeue	1
I cried.	3
This is not sad it's just wholesome...	3
im not crying.and you said a %100 percent,might wanna change that to %99 percent.this is not to be rude,just want you to know. :) but it was happy.	2
Me ither but make it a 27%	1
32% ......	3
omg it's make me cry	3
red reactions incorrect	2
I did not cry but nice video	3
No it was not	2
Rylan In fact they can bring it to down to 78%	1
OMG THAT WAS THE SAME DUDE THAT WAS IN THE CHAIR WTF	0
Why cant a cry a bit	3
i did not cry bro	3
I too didnt cry 	3
3:36 her smile	1
Ahhh i cant stop crying	3
I dont know how people believe such	0
i didnt even cry bruv	3
If you cried your soft you can feel bad though	0
no crys.	2
Ha! I din not cry!!!	1
I'm crying like a baby!	3
i didnt cry lmao but i think thats beautiful	3
Idk how but I didnt cry	0
This was so touching	3
Didnt cry this sucked ass	3
Im crying because Im going thrythe exact same thing	3
this is enough to make a grown man cry......BUT NOT THIS MAN GET BACK IN THERE TEAR	3
we need for people like this	3
this is matt	3
he is dead	3
1 like=1 year	0
 lets see how old he can get	0
matt played fortnite in his life time someone killed him because of it	3
Beggar	1
857 jears omg	3
Yeah he desserved to die	2
814 likes	0
Okay I dont care about those haters out there but that did not really make him cry if I wanted to express myself I can literally just buy a cake and give it to someone else	2
950 yrs	3
I cryid so mush i am crying now XD 	3
I didn't cry but the plot twist amazed me one day I will do that	1
this didn't make me cry	3
Now I am really sad but happy at the same time	3
I didn't cry but I was about to	0
I laughed nonstop for 45 mins like I'm serious. And so I wanted to stop so I watched this and now I feel my dead self again	0
I DID CRY	3
I would have loved even more if the young man saw that their grondpa was the man that helped played for th envoys cake	3
Omg that was the grandpa omg omg omg omg	3
This far made me cry omg	3
This was not said there was just happy and I did not cry so boy make your videos right dumbass	2
I was like:  when i realized that man was the grandpa	0
Edit: I was also like:  when I Saw how many likes this got	0
You are rude and mean to this person.	2
@Random Omg haha sorry u shouldnt look in the comment	0
BRRRUUUUHHHH YOU SPOILED IT	2
Same I was wait......what	0
This is so ad but happy at the same time, I cried	3
I tried so hard not to but I did	3
It didn't make me crie but it was very emotional	3
Um I was not crying why do u have to cry I dont understand	3
Like - If you Didnt Cry	3
Reply - If You Cried	1
ik i dont understand	3
This didnt make me even terup	2
This was a really nice story 	1
This literally gave me chill because I wanted to hold back the tears	3
I wanted to cry but I didnt	3
I only just realised the grandpa is the first man in the queue!!!! OMG!!!!OMG!!!! I didnt know thta	0
i didn't cry the entire song because i have no feelings.	2
and me is not sad	1
this make me laugh bc of the girl kid smell and shes soooo funny xD	1
That it changed my life forever ill never trust my bestie again cause she always tell me what to do something bad	2
Good people	1
When people give nice things they receive nice things Back	1
Please get over the thumbs up	1
Did not  cry	3
God has a pencil and you have a high-lighter.It's Gods job to make the world and it's your job to make it brighter	1
Fan of your YouTube channel	1
Good job on speech	1
GD plays dont use google cause its really noticeable when you do	3
This was not sad	3
I didnt cry oml	3
That's  sad	3
I did no cry, but it touched my hart to know theres still ppl out there to do acts of kindness!	1
Few I didn't cry	3
This made made me cry because it reminded me  of my grandpa who died 	3
This didnt make me cry honestly...	3
Didnt make me cry *dislike* xDdddddd	3
How to cry simple  #1 search a sad video #2 watch until u cry #3 when u cry close ur laptop or anything that u are using #4 go to ur mother and say I live u mum and she will love u too?!	3
Hjuyu	1
I didnt cry it was more of a happy sad than a crying sad	3
this doesn't really look sad	3
It didnt make me cry	3
I just want to be sad	3
Im not sad Im happy that the kid got his cake:)	1
You can be found at this time of year again for all your favorite music and video clips and a lot more to do it. The only way I can 9 the ability to 0wppwpwpwpwpwpwp the best way to go. I am going on. If you are not the same time. It is the best. I am not going on. The ability to make sure you are not the 30th, built their lives, but it would have been a little bit more about it. It is the only one of those who have to do with my wife and kids are doing. are you still want me to get it to the ability to 30th, I am going to get the chance. I	1
that wasn't even sad did not cry a little tear at all	3
I didn't cry but it was cute 	1
It's fucking sad because its a lie.	3
Humans are fucking horrible...	2
Im crying  this was so sad	3
HAHA I KNEW IT	1
I have something in my eye, and I hoped the vdeo could help me getting it out by crying. It didnt work	3
I like sad stories but its so sad	3
Wow i really cried	3
Im not cryingyou are! 	2
My depression just got depression	3
I canot laugh for me whole life	1
#masha3ir	1
You know the ending of the story pretty early	3
I think he was the man in the queue who gave the cake to the boy 	0
I didnt cry but it was cute	3
Im not crying its not that sad	3
I DIDNT CRY....	3
Idid not cry, does that mean Ihave no soul?	3
It's so sweet.	1
I liked it	1
He what's the guy that gave the little boy the cake	1
im still crying rn	3
I love it like the video 	1
Kindness is a wealth only those worse off will ever understand 	1
Wow thats so sad and beautiful 	3
Sri Lankan?	3
I just wanted to sock the little girl just for that face she kept giving	2
Nobody should of been set eyed. In tearing up	3
THIS IS SO SAD  ITS SO NICE THOUGH TOO 	3
Only watched this so Id cry Bc me and my crush were snap chatting and I said she made me sad from a joke and she said I dont see you crying sooo I did this 	3
How the hell was this sad it was happy	3
Guys, these all are acting for our world to be kind to each other. It *is* sad but very kind to do something just like this.	3
Trash a pic of my ass will make u cry cuz of the smell	0
It really made me cry cry thanjs!	3
Bad acting	2
I didnt cry but that was very sad	3
This mad me tear up at the end	3
This didnt do shit	2
Im gonna subcribe that was so cute 	1
Ive seen this video 5 times I still cry every time	3
I haven t fell anithing	3
No tear at all its just my mom cooking onions	2
Im crying now!!	3
No Tears (  )	3
this is why i hate birthdays	2
The 2.2K people who disliked this missed the button because they could not see through their tears.	3
This is the best 5 minutes of my life and this video is very kindful i love it 	1
but .. why there are so many people disliked the video ??	3
I almost cried but it just made me sad	3
Beautiful#!	1
wait this sad. it more heart warming. what is sad about it	3
Well... I didn't but it is soooooooooo KIND	0
AYYYYYYYEEE I DID NOT CRY	1
I did not cry but this is so nice	3
Omg, I cried 3 minutes after the video started TT O TT	3
I did not cry oof i have no soul maybe	3
This is sad, but not sad enough for me to cry.	3
Well that wasn sad actually it was kinda happy i mean im not getting sad that easy	0
This will be one of my favorite videos until I die.	1
ita a amazing story sude...i m really crying...dude	3
srry didn't work	3
THAT WAS NOT CUTE	2
THAT WAS NOT NICE	2
THAT WAS NOT BEAUTIFUL	3
i love this video!	1
I diddnt cry is there anythig wrong with me?	3
Umm what is this this didnt make me cry or even sad nice story tho	3
*I see this video*	0
Me: ill not cry	3
*The video finishes*	3
Me : crying no stop	3
I dont know why this is not making me cry 	3
I dident cry at all	3
Not sad, didn't cry	1
Omg ...its soo heart touching ....honestly speaking I cried a lot after seeing this ..	3
In dring to Thatcher man need to het  reward	3
Nothing	0
little girl, give me, give me,  this is sad in all the wrong ways,  ha.	1
yea make grandmother feel like shit because  she poor.	3
I love this video  it has always made me cry.	3
This didnt make me sad it made me happy	1
lol I aint crying hahahahahahahah	1
**sobs**	3
What's sad here? I don't understand. Its just a happy story	3
Crying sure is healthy, cleans your Eyes, Relaxes your soul. Who never shed a tear when you help someone in need your heart will. It Touched me.	1
Now, what are the odds?	0
I dont CRYYY BITCH diz iz fake	2
Strange i did not cry even with the 100% chance.	3
I really do not have emotions	2
i just smiled, thats what normal people are suppost to do	0
I just needed to get something out of my eye by crying, thanks!	2
So sad I miss my Lola	3
I cried after 10 seconds	3
I had to go to school tommorow and just watching this to make my self cry to go to sleep	3
This did not make me cry not even one tear	3
Does It Was Sad? Well I Were Not Crying When I Were Watching It..      Bye Forever	3
im still emotionless let me continiue watching sad vids	3
This... This does put a smile on my face. 	1
this made me want cake	3
This is so dang sad I hide my emotions but this is so dang saddes	3
It want sad it was just an act of kindness	3
i have something stuck in my eye so i need to cry 	3
This is not sad	3
Person	0
Say the first word in the sentence	0
I someday plan to write down my life and then try to draw those saddest moments in my life. Sometimes i wonder why we live? There's no joy anyways	3
Are you fucking braindead?	2
No fucking way I just notice that. Go back to the hospital bro.	2
Dabi broken in the head 	3
I noticed	0
I realized there grandpa is the man who gave the man his cake!!!  Like if u noticed	0
What makes me cry is the fact that this guy stole this video from Viddsee.	3
Edit: if youre crying too, make the like button blue.	1
Isnt that the man that bought the boy the cake	0
nope didnt cry	2
I did not cry                                       Like if u did not ether	2
Didn't work my eyes are dry	0
Very hart warming but bad acting	3
Me: Im not gonna cry, Im NOT gonna cry	3
2 mins later:	0
Bubble Shine SAME HELPPP	3
Lol didnt make me cry but like made me smile	1
Omg i am more sad bevause that grandpa was the man who paid for that little boy	3
OMG I cried so much on this one	3
It was sweet, but i didnt cry	1
If you cried leave a like on the VIDEO	3
If you didnt cry leave a like on the VIDEO	3
Im soulless so I didnt cry	1
*LITERALLY WHAT ARE THE ODDS *	0
So sad 	3
Watching this to get fake tears so that I can send a video of me crying to my friend >:3	3
I didn't cry or feel like crying. 	3
I guess I'm a heartless monster.	3
my house flooded	3
im not crying, youre crying	3
Fk me i almost cryed aaaaaa	3
Whos cutting onions in my room	2
I saw this vid in my school	0
That wasnt that hard	0
OMg tHIS MaKE My rEtArdeD ass CRy so sad i remembr when i ki-  when mi ex gf died i was like bruh	3
Dang ur right I did cry 	3
Y i no cry or care at all for that matter?	3
Maybe cus im a sociopath	0
it only made me  sad i am very so sorry =[	3
This video makes me cry 	3
I wanted to cry because my eyes were dry and I didnt had eye drops  it hot me at 2:46	3
I dont know why when Im on my period I always watch sad stuff	3
*Be a kind person to little children*	0
i really wanted too	3
Im crying this is so sad	3
I didnt cry 	3
THE MAN WAS THE GRANDPA 	1
That moment when u realize	3
im sorry but I didn't cry was I supposed to	3
I cried TwT	3
THATS A LESSON FOR EVERYONE! HELP SOMEONE WHEN YOU CAN EVEN IF IT ISN'T MUCH!:D Just to make them ahppy!<:3	1
Me too bro, me too...	3
At the age of 7.. a girl went to heaven..	1
Because she got shot when a drive by happend..  And at the age of 8..a girl got raped.. but she acts like everything's okay.. And at the age of 9..A boy cut lines..on both of his wrists  because he wants to die.. And this is no lie..this is real life..We need our world  to change..Because kids are dying..Everyday..and mothers are crying everyday... We need our world to change.	3
I just dont know why but I wanted to feel sadness	3
Idk why but I couldnt cry.	3
God Damit hahah im  crying now	3
Fool we all know the true saddest story, a story so sad not even the cat march will cheer you up: https://youtu.be/Fp7c-aW8wgU	3
haha i was already crying and having a panic attack so jokes on you	0
I am deffunly not crying right now 	3
I didnt cry I dont hav a heart	2
I Cry In The End :-(!	3
I didnt cry............I created a shower of tears.	3
3:36 When you realize you ran out of toilet paper	0
I want to see people being in the world all the time	1
I didnt cry but I nearly made loot lake in my bedroom	3
If i want to give money i would	1
 so sad 	3
I too want to attain this nirvana of endless cake.	3
Im actually surprise because I didnt cry	0
i clicked on this video because why not. i dont usually cry at these but i freakin did LMAO	3
I want to be kindness on people than make a worst	1
I did not cry is done but I'm not crying  aaaaaaaaaaaaaaaa	3
My soul was melting 	3
Really	2
it happened to me once 	3
i wanted to have water but i did not have enough money so one guy bought it for me 	3
i was so happy	3
I didnt feel sad I feel really happy about helping people out :)	1
I swear I did not cry tell me if you did	2
My heart is melting	3
m not crying after video	3
dose it count if i dont have a soul??	0
My Baby Cousin Liam was diagnosed with A dipg brain tumor and was supposed to be dead in the month. That was 9 Months ago. We just got the text that he was in the process of going home to god. He held on for so long. I wanted to share to show that you should always be with your family. Things can happen at anytime. I know it doesnt have to do with the video but I just wanted to share somewhere. God Bless if you read this	3
today is the wrost day... I was at school with my older brother after school... i waited at the gate... after that i didnt know my grandmother was waiting at the Macdoalds place acrosd thr road... i waited so long untill i had to go to the general Office	3
once i was there i waited for w while untill my grandmother came... she was mad she shouted at me and my brother... i was sad and scared a teacher saw it so she told me and my brother to be Responible...when i im home, my grandmother was outside of the door... i walked in with my brother and..	3
she throwed her door keys in the house when she locked the door and Left her phone charging.. i cryed Grandma!!! dont leave!!! pls im sorry!!!!!  she didnt answered back.... i was crying hard to hell as my brother shouts at me... i cant live anymore i had enough 1000 likes to save me :( pls... ty if you do	3
That man was so kind	1
lol this is not even real, how can you cry for this	3
My life is just like this. My family is poor and cannot afford everything like evryone else can	3
So I can give you money -_-	1
Nikki Samra no	2
Give me your paypal	1
I didnt cry but it was cute :3	1
This isnt sad its just commercials	3
Hahahaha poor noobie	1
This video makes me want to give a homeless man my life saving	3
When everyone just want likes...	3
If only people were this nice	3
im only doing this to wash out a particle from my eye	3
IM SUCH A EMOTIONALESS RAT WHY DIDNT I CRY I SHOULD DIE NOW	3
So the grandpa was the man who gave the kind man the cake	1
I COULDNT CRY	3
I HAVE NO SOUL	3
i cried	3
Didnt make me cry but it was so sweet!	3
Lol  what a funny vid	1
I legit can't cry	3
This didnt make me cry	3
So sad I have to many tears in my eye	3
Its so sad, I am crying right now	3
 didnt really cry at this vid	3
only i didnt cry	3
I'm watching this because I have dry eyes-	0
Well...I didn't cry but I felt sad	3
Not sad.	1
It did not cry	3
He looks like my grandma :(	3
But diffirent country :(	3
And sad story:(	3
Why is it so hard for me to cry!	3
I want to freaking cry	3
Im crying	3
Creeper Aw man So we back in the mine Got our pickaxe swinging from side to side Side-side to side This task, a grueling one Hope to find some diamonds tonight, night, night Diamonds tonight Heads up You hear a sound, turn around and look up Total shock fills your body Oh, no, it's you again I can never forget those eyes, eyes, eyes Eyes-eye-eyes 'Cause, baby, tonight The creeper's tryna steal all our stuff again 'Cause, baby, tonight You grab your pick, shovel, and bolt again (Bolt again-gain) And run, run until it's done, done Until the sun comes up in the morn' 'Cause, baby, tonight The creeper's tryna steal all our stuff again (Stuff again-gain) Just when you think you're safe Overhear some hissing from right behind Right-right behind That's a nice life you have Shame it's gotta end at this time, time, time Time-ti-time-time Blows up Then your health bar drops and you could use a one-up Get inside, don't be tardy So now you're stuck in there Half a heart is left, but don't die, die, die Die-die-die 'Cause, baby, tonight The creeper's tryna steal all our stuff again 'Cause, baby, tonight You grab your pick, shovel, and bolt again (Bolt again-gain) And run, run until it's done, done Until the sun comes up in the morn' 'Cause, baby, tonight The creeper's tryna steal all our stuff again (Creepers, you're mine, haha) Dig up diamonds, and craft those diamonds And make some armor, get it, baby Go and forge that like you so MLG pro The sword's made of diamonds, so come at me, bro, huh! Training in your room under the torchlight Hone that form to get you ready for the big fight Every single day and the whole night Creeper's out prowlin', hoo, alright Look at me, look at you Take my revenge, that's what I'm gonna do I'm a warrior, baby, what else is new? And my blade's gonna tear through you, bring it 'Cause, baby, tonight The creeper's tryna steal all our stuff again (Gather your stuff, yeah, let's take back the world) Yeah, baby, tonight (Haha) Grab your sword, armor and go (It's on) Take your revenge (Woo), oh-oh, oh-oh So fight, fight, like it's the last, last night Of your life, life, show them your bite (Woo) 'Cause, baby, tonight The creeper's tryna steal all our stuff again 'Cause, baby, tonight You grab your pick, shovel and bolt again (Bolt again-gain, woo) And run, run until it's done, done Until the sun comes up in the morn' 'Cause, baby, tonight (Come on, swing your sword up high) The creeper's tryna steal all our stuff again (Come on, jab your sword down low) (Woo) Have a good day :D	0
i love how she cant afford a cake but she can afford a phone	0
august 2019 anyone ????	0
Im not	2
The grandpa was actually the man in the queue that paid for the man in the queue that paid for the little girl!	1
After watching this I just realised how many times I have paid for someones things. Hopefully they will spread the good.	1
This isn't even sad	3
 PLZ NOT CRY THIS BROKE MY HEART	3
I didn't cry though..?	3
That little girl is spoiled lmao if you cant have cake then you cant dont guilt trip	2
lol xd didnt cry	1
Im wathing this because i got some weird thing im my eye	3
Bruh how you can be sad with this sad videos gotta contain deaths!	3
Thats not sad thats FRIENDLY	0
Her face at the end when he waa walking away  thxs for the 50 likes	0
I cry of looking this video	3
;(  WAAAAAAAA	3
It didnt make me cry its just gave me goosebumps so bad they hurt	3
Thats nothing video to cry it dont make me cry	3
Im not crying	2
*my house has been flooded*	0
BORING	0
3:38 me in the mcdonald's line when i have enough for a big mac	1
I smiled but no tears, it was more heartwarming than sad	1
awww im literally crying	3
You see that little girl now she has drug  addiction yup feel old yet	0
xoxo. Naomi yup	1
Best Life you serious	1
Thanks for making me cry	3
Actually, I didn't cry	1
It all comes back around in the end.	1
Wasnt sad. But touching and heroic wasnt meant to be sad	3
This doesnt make me cry	3
The last part got me damn	3
How does this have a dislike	3
I Dint cry thats a Joke	2
I will cry	3
Im just tryna see if I can cry but I cant 	3
Who else used this for an excuse for feeling sad or crying over something dumb? BTW Im crying 	3
Wow.  I'm shedding a tear after this.  This was very touching.	3
Straight face gang	1
I just got jealous of a girl getting lift from my crush and I feel like I had a breakup with a guy I never even dated...and using this video to cry in sadness 	3
I hope everyone would be there kind of peaople	1
Boring	0
It was amazing 	1
Read the comments.	0
Im making a tiktok Im pretending to cry in it so here we are	3
I did not cry somehow but how did I not cry?	3
I am one of the 100% that didnt cry sooooooo I GOT CLICKBAITED	1
Didnt cry this was more a happy video	1
3 days later	0
Grandma: Gimme 10000dollars or im fukin throw the cake away	1
The man: okok then give me your account	1
is so sad waaaaaaa is so so sad	3
I started crying before the video even started.I am such an easy crier	3
It's sad but not somthing I would cry about	3
oof, I'm dead inside	0
I couldn't afford to buy an ice cream at my school so these rude kids said lol u can't afford anything. But then a second later this nice lady gave me 4 dollars and said keep it those bullies don't know a thing. But the bullies saw her give it to me and got jealous. So they stole back the money. But the lady said give it back or I'll tell ur principle. So they gave it back. I brought my ice cream and ate it. But this is just fiction so it's not real. Sorry if I made some of u cry.	2
I cried to hard that i fell off my couch.	3
The 1st guy that helped is cute. Wassup Ling Lo	0
Im not crying im just pretending to be a water fountain	3
This video made me cry so much like damn I just wanted a reason to cry and then boom I got it omg every one pls give to people who don't have much	3
Did not cry but was smilling	3
Who Cares	0
yes, tears of joy for the humanity we all share	1
That was such a good story and a big plot twist at the end too	0
Why did i just watch this now i am crying !	3
Take it from me... Holy crap	0
one like good luck for the rest of your life	1
I cant cry but if i could then i would cry i think 1 hour	3
I'm  not crying that's just be nice	3
ITS HIM!!!!!!!	1
i need to cry i aint cried it 8 months	3
Omg when I was crying my dad said what is wrong and then I told him and he said watch Elmo blow up	0
I didnt cry at all	1
I did not cry 	3
Brain:good acting skills 	1
Im a real man	1
Me:start to crying 	3
Thanks for 115 likes	1
Scott Jakes I did cry	3
Mhm yeah	0
who tf disliked  that was so heartwarming and beautiful and 2.1k dislikes 	2
i did not cry but it did make me happy	1
It's beautiful videos which touches human heart.	1
thanks for this vid it made me cry	3
You were right i am crying sooo bad	3
Is it bad I wanted the old man to get shot in the head when he was doing the 1000 yard stare	0
That wasn't sad That was a nice story	1
What percentage am I if I didnt cry	3
Creepa ohhh man	0
This is the best try not to cry it really got to me to cry	3
Eyes filled with tears but not gonna cry even though I want to oh shiz Im crying	3
I'm evil. I didn't cry to this	1
That poor little girl	3
Oh man this killed me.	3
Im not the only one watching just bc I wanted to cry right??	3
Thats how people should be they should be nice can do whatever they can dont do stupid stuff like basically everybody does and just be a good guy stay with the family dont do suicide or anything dont kill anyone please dont we need this world to be Gotter because it sucks now so we need to grow up and be good OK we need to be really really good pls!	2
Little kids need to respect family	2
The grandpa is that man who gave the man the cake 	1
DISLIKE I DIDNT CRY! THIS IS A SCAM. I WANT MY MONEY AND MY TIME BACK!!!!!!!!!!!!!!1111!!! cLiCkBaIt	2
I almost cry	3
I will always say if my mommy does not have enough to have i would say no its okay mommy always share ur love everyone	1
Ima be honest, I searched up sad videos cause I havent cried in forever but I didnt cry 	3
i have no soul i didnt cry	3
The ripples are from the tears of happiness and joy I am crying	3
This isn't is sad...	3
This did not make me cry I dont even know whats this about	3
Thank you.	1
I crieddddddddddddddda!!!!!!!!!waaaaaaaaaa	3
I never cry to any of these	2
EVERYONE WHO DISLIKED IS GOING TO HELL!!! Like if you agree->	2
Who else cried? I hope i am not the only one	3
@Fk Go lol	2
Haha.. so many people cry	0
Who tf would cry for this. Mate I swear I'm laughing.	1
Did anyone cried?  That was just one more video of kindness with stupid story.	3
Why do I not cry I have a heart in though	3
After watching the video? Well for some odd reason I cried through the whole thing	3
Hit this if u didnt cry	1
my friend she can never gets any thing but every time i see her it is at a 	3
softball  fields i get her candy	1
Who else just wanted another reason to cry........	3
Uhm was this suppose to make me cry?  I feel nothing do I have no soul of I dont???? And I'm telling the truth	3
Huh not even tear in my eyes.	0
Pretend sadness is ice and you are a glass bottle put in the fridge long  period it will  break you broked	2
that sad	3
Whaaaat???!!???	0
I cried if course but happy tears because that man was so nice	3
I didnt cry at all like if you didnt cry	3
I dont cry yet why im never cry??	3
Omg I DID I not cry I was trying to :(	3
30 years later...	3
the woman in the queue: when i was six i wanted to buy a cake for my grandpa...	3
...so I got u the new hover car 5000!	1
I CANT I LITERALLY CANT	3
Stop making me and v cry  	3
am crying too	3
Sheeeet dont cry dont cry dang it now I need to buy more buckets	3
Not obe tear and im a cry baby	3
This wasn't sad....	3
So you got the first shot but your gonna try harder than that	0
That was easy then I thought	0
The 2 k dislikes are dummys with no harts	2
Bawled like a baby. 10/10	3
:( This Is sad	3
I did not cry but this is sad	3
Case yall didnt get it, the guy who bought the little girl the cake as a young boy had a cake bought for him. Causing the guy as a grown man to do good deeds and buy the cake for the little girl. The man who bought the little boy the cake for his birthday, had a cake bought for him by the little boy but as a grownup. Moral of the story. Karma is a bitch, but what comes around goes around.	0
Like this comment if you cried	3
Not even sad. I proved you wrong bitch	0
God please  if someone  die bring everyone living 	2
am i the only one who wasnt close to crying	3
Thats so sad 	3
That didn't make me cry but that is really cute I help someone like that not With a cake but with a chocolate bar had paid for his birthday	3
after am not crying am just happy	1
I didnt cry but my cheeks got very warm once the flashback at the end hit....this is wonderful	3
I was trying to cry but I couldnt because my clownass personality kept thinking about the grandpas hairline.	3
Kindness is magic	1
this aint sad it good	1
He sounds like my grandpa / my dad's dad	0
We know what grandpa stands for	1
No shit Sherlock	2
Wait is the grandpa the original man in the queue??	0
Caleighhh Xoxo that makes sense	1
Luna -Draws -Whatever yes	1
This is positive not sad wtf	3
it's very emotional	3
So right now its 2:57 AM  and Im crying right now because if I wake my mom up she will get mad at me and it makes me sad 	3
Why Im I high as fuck watching this and crying!!!! 	3
Pay it forward.	1
I really didn't find this sad at all like I'd you didn't either. Reply if its the same with you.	3
didnt ducking cry clickbait	3
Thats not sad	3
I cried when she cant have yummy cake	3
but why did he get so poor over the years	3
whats up with asians and making these sad ass videos damn like the insurance one got me fucked up	2
awww 	3
Ahha so cute im cryan	1
This one actually has some English unlike the other ones	0
My Dog died	3
i wasnt sad	1
You mean only 99% of us dident cry	3
:| ok, not exactly sad, they could have been worse off.	3
I chuckled	1
bro the end make me cry wat type of magic is this	3
Wow this is so inspirational	1
Why are there 2100 likes Im mad	2
I didnt cry but the maker of the story is right!!!!	3
Yeah that's not tear worthy... its just heart-warming	3
I love it	1
I never cry Im just heartless lolnjk	2
That's very happy of the two good man	1
OMG I'm literally crying my tears out this is so sad:(	3
Is it a bad thing that I laugh at the girls face? 3:36	0
I'm trying to look for things that'll make me cry because I have an eyelash in my eye!!	3
Im crying and now I want a cake 	3
how did he know like stalker	0
*falls and drops cake*	0
I am so sorry but is there something  wrong with me for not crying?but this was very cool I loved it though best five minutes of my life! 	1
Lmao when he gave the cake to the girl I started laughing because she said:	0
nooooooooo dont do tis to eeee lmaooooooo also im gay	3
@John Tom laughing my ass off	1
On gang	1
The grndpa looks like the guy who  paid for the little boy	0
He is	1
 like and comment if you saw purple!!	1
If you didnt cry you hold it is cold on the inside but hot on the outside.	3
If you cried that means you really are a kind,sweethearted and polite you always have feelings for people and what you do and what you accept. 	1
