wtf didnt cry at all,3
almost teared up at the ending,3
you said that last time,3
im crying so hard,3
bruh im cryin so hard rn,3
im not cry realy,3
i feel sorry for this grandfather being so nice and generous but becoming poor in old age is tough,3
thanks man i needed a good cry,3
that good if you help people,1
sigh,3
when i was a kid i wanna help somebody and now i will sure help somebody becuse i wanna like my self the women so kind to me and i sure to kind to her the next day,1
like heart for the women,1
please like,3
i never met the kindest person like you before i like helping people like old people and poor people,3
havent cried a single tear,3
i wasnt sad it was a good vid,1
who gets a fucking lemon cake u fucking idiot,2
i was expecting that ending and i didnt cry at all lol title is wrong,3
because the old lady do have money,1
bish thats not sad,2
i am crying rn,1
guess im too heartless to react to something like this i didnt cry and i dont care about this btw i down vote this video,3
got an exfoliating bead stuck in my eye so need to cry the get it out,3
didnt cry but still really happy,1
i am balling my eyes out not because of this but because i found out my ball of sun shine anna my puppy died by a car i saw he lifeless body i broke down this was just one act of kindness by the man but know they are worst things then not having money anna was the best she was my reason for living i wanna die,3
i cannot cry for some reason,3
all ready crying im still crying while typing,3
such a heartwarming man,1
i salut for this man,1
im crying now,3
i didnt cry bc im emotionless but i really wanted to,3
from india,1
powerful,0
i actually cried so much full of tears its a sign of god and sharing let us pray,3
it is so sad,3
haha i didnt cry,1
i aint no pussy,2
i fucking cried,3
when we just see this we just started crying the best,3
this is a kkk member like to punch,2
well i didnt cry i dont know this doesnt make me sad it makes me so happy actually i didnt cry i smiled who agrees with me give me a like,1
wow good job,1
in school we watch that it was sad that i all most cry,3
that was sad,3
is this actually real,0
omg im crying so bad,3
tears of joy,3
that was so cute,0
im not crying and before i watched this i was crying so much,3
im not crying but it was a nice story though,3
i watched this video to get shampoo out of my eye needless to say i was not disappointed amazing film,1
serious,3
i was thinking of making a comment something along the lines of this isnt making me cry or whatnot but the moment i saw that the grandfather was the same man as in the past i had a fit and began balling,3
would cry again,3
i wanted to cry but i got like min till church,3
literally philippines,3
haha that was hilarious haha,1
naa didnt cry nice video though,1
and i didnt cry do i even have a soul,3
i am happy,1
i cried because the little girl looks like my niece,3
asian people pristine acting,2
i cried so much prayers like,3
that grandpa is old lol,0
needs reason to be sad try not to cry challenge accepted,1
it was sad but i did not cry,3
my dry eyes be like,0
this reminds me of a disney movie,3
she said,1
plot twist the old man was the little girl,0
edit just learned that the ripple effect does end this video lied,3
this is so happy and sad at the same time but i did not cry,3
he pulled up quick in that wheelchair tho not gonna lie he do be lookin fresh,1
very very nice,1
no tears bangladesh is very strong and powerful,1
saddest,3
i felt good but i didnt cry,1
to be honest i didnt cry,3
that was so cute,3
i cry so much,3
man i cry,3
this wasnt even sad fr,0
laugh my ass off this is so funny,1
i legit thought he was gonna fly into space,0
asians are always best when they make people cry,3
man well when i was,3
man gives cake to the man that have cake to the kid well when i was,1
mother no we cant accept it,3
this hit to close to home,3
the story never ends,3
omg i cried very much,3
the small things like this change the world,1
its not sad,3
what a kind man,1
im not crying with sad tears im crying with happy tears,1
that was dumb,2
i need to admit something,0
i did cry,3
like if u cri evry tiem,3
i even cry wow,3
i cried so hard,3
is it bad i did not cry,0
this wasnt sad there is a happy ending,1
its sad,3
the girl is like thx for the cake but nah,2
you are right,3
im dont cry to wholesome shit i cry to sad shit,3
nah i didnt but i felt sad,3
i didnt cry its not actually that saf,3
sad,3
guess i dont have feelings,3
wanted to cry but got happy instead,3
amazing,1
this no make me,2
funny i asked google for something sad and it knew me,0
i think thats relatable,0
i will cry huh never did,3
wasnt sad,1
it took me times watching it to figure out oh the grandpa is the first man that payed for the cake i am very proud of myself,1
i dont to vids often but my heart does,1
so sweet,1
yea i actually crying,3
aww this is so sad the guy was soo nice,3
what a bratty child not buying a cake bc you cant afford it is a great life lesson lol the boy at least handled it with humility im so cynical its just so scripted and i didnt cry i was promised tears fake news haha ill leave a like,2
honestly that wasnt sad more like happy,1
this is not sad you,3
when on my period i like to watch sad videos i dont know im a weirdo,3
same lol,0
i do that too laugh my ass off,0
another weirdo reading your comment,0
i didnt cry,1
bruh i am suing i didnt cry,2
wow i never cried,3
at the end it was sad,3
im not crying you are,3
i dint cry,3
how,2
i didnt even cry,3
thank you i really needed to cry,3
i didnt cry,3
how is this sad,3
beautiful,1
that is my puddle of tears,3
i dint crye,2
i didnt cry but i was sad is that count,3
you know what sad when all of pew die pies pet die,3
haha i dnt cry but my throat killing me,3
i ant cry,3
its not sad its cute actually,2
what im not crying,3
it doesnt make me cry but i laughed because the girl did the smiley face funny like her eyes and her eyebrows in her mouth,3
i was gonna cry but i was eating ramen so yee,3
u lied,3
this video made me be more generous with the poor or other people,3
i am not crying for this video,2
why didnt i cry,3
xd i didnt cry,3
hi this was sad and happy i dont know what im feeling,3
one act of kindness can change the world,1
freaking southeast asian hobos not my problem they cant make their country better and the underclass always crushing the upperclass,2
i dont cry i dont know why and i didnt cry am i human,3
didnt cry,3
damn i was crying tears of joy it was very beautiful,1
laugh my ass off cant stop laughing omg this is sooo funny,1
theres actually a chance that anything anyone can make me cry i am anf ive already been through a lot i know many people have been a lot but i just dont know how long i can bear with this i have never really got the chance to express my feelings even when i am alone i dont even know how to express it anymore,3
btw i dont know if my grammer is right bc it seems a little wrong,0
i started crying at second,3
if i see something like this id always help them,2
this made me cry,3
omg i cry of happiness,1
aw no dont add families into this c,3
i came here to cry but i couldnt cry because i have no soul,3
this actually sad,3
alright who tf is cutting onions,2
this didnt make me sad it replenished my hope for humanity,3
why would this make me cry laugh my ass off,3
i literally just cried,3
im seeing if i could cry cause they say when you are in your period you are emotional,3
im so sad,3
thats somebody that cares some people dont,0
thats sad,3
it was not really sad,3
its kind,1
wow i didnt expect that,0
i did cry holy melons so sweet i hope nobody gets bad luck i hope everyone gets luck,3
inaccurate its percent of people will cry,0
me ha i wont cry at this,1
later on with the video,1
me cries i take that back ok,3
me continues crying,3
me stops crying,3
me ok another sad video please,3
comments killed it for me like the whole mood,2
i did not cry that was easy,3
how is this sad,3
all the dislikes are the people who are crying to hard they didnt see the right button so they hit the dislike button,3
i didnt cry but it still touches my heart,3
loved it,1
ahhh im not cry,2
ive not cried so this is mis leading so im suing the channel,3
not only did i waste minutes of my life i also did not cry,3
i didnt cry well i was trying not to because i dont know why,3
tittle will make this video cry,3
me did not cry am i suppose to cry,3
i dont need a video for a reason to cry,1
oh yeah,1
i didnt cry lol x,1
ur mom gay lol,0
i will sub thx for making my day cry d im super sad,3
dont cry every one im crying because my grandfather passed away that is what you should be crying of,3
idiot i didnt cri,3
jo na roya me suar ka baal hai,2
i have cry,3
its not a sad story its just a story that will inspired people,1
thanks,3
this is so funny,1
my grandpa said he would beat with a stick if i did that,0
it was him i cried comment if you cried,3
i didnt cry its just hot and my eyes are sweating,0
the kid is so funny,1
this is funny i,3
awwww still didnt make me cry though,3
i laughed lol,0
this is not even sad this is the worst,3
i hate when she smile ew jerk,2
i couldnt cry i just thought the girl was being fastidious,3
umm if i dont cry does that mean that im soulless i mean that make me really sad but i didnt cry,3
coincidence i think not,2
sob,3
im not cry,3
i dont know why but the lil girl i feel like her smile is fake,3
that was sad but i did not cry i was about to,0
thus the cycle continues,2
im a cry baby ok,3
yeh but where is the sad part though,3
this is stupid i didnt even cry wtf,2
i watched this thinking i wouldnt cry im balling my eyes out now,3
nah man didnt cry,3
that didnt make me cry it just made me feel happy,1
lol tard,0
fortnite virgin,1
this didnt make me sad it made me happy,1
i actually watched this video so i could cry but i cant i feel emotionless,3
i only cry when i am in pain or something happens to my family i dont cry during sad movies,3
same,0
same me too,0
the year is like the comment i see holy shit,0
mee,1
oq anyone,1
who else is watching this in like if u are,2
nobody cares,0
too sweet,1
omg that was so warmly,3
i like that,1
i so crying,3
i actually teared up,3
i am surely cry in man,3
im not crying after watching this story but this story is very emotional and i like the sound of this realy love it,3
im not crying youre crying,3
ummm i am all alone at my birthdays it s sad,3
if anyone is alone like me the hit the like,2
i do not know why i do not cry,3
not so to make me cry,3
im ball my eyes out please help,3
soooo sad,3
me cry little,3
i didnt cry so this title is click bait,1
omg the grandpa is the guy who gave him the cake,1
didnt even fucking cry,2
not sad the happiest this ive ever seen,1
this wasnt to sad this was beautiful,1
omg that is so good video i will cry,3
she had the smile,1
awwww so sweet but i didnt cry,1
welcome back to the show of,1
what would you do,0
i didnt even cry,3
come on i need something more sad then this,3
hes so warm hearted,1
guys i just want a recommendation do anyone know any movie that about a person that already die and discover his family live after his death,3
yeah my eyes tend to get hella sweaty seeing people give each other cake,0
i did not cry because i saw it before,3
this is so cheesy its not very sad at all it just seems very fake,0
awww,3
i didnt cry but the story made me very very happy in the end,1
i watched this as a challenge and i lost thanks you,1
im sorry i was crying until this part came up then i cried even harder from laughter,3
and i oop,0
haha im sorry but at i started laughing so hard,1
rudy guerra,1
the jazzy show same,3
didnt cry wasnt even blinking a lot,3
laugh my ass off,0
at first i was like your messed up i went back to where you said and started laughing so hard i almost peed myself,0
fuck seriously tho it made me laugh really hard,1
grandpa look like karel gott,0
so who here wonders what a queue is,0
the people who disliked this vid is sooo mean,2
oh no i just made my self cry more why did i watch this when i sad,3
when i sad,3
i got dust in my eyes okay,0
sam p and i got baby powder in meh eye im guessing my eye if burning d,0
i dont think this is sad though,3
i dont understand how i didnt cry during this,3
i cant cry,3
when the girl said last time you said that i started crying,1
nope i did not cry,2
that was so said,0
i dont now what is sad about that,3
am i the only one that cried,3
i didnt cry but that shit had me sad af,3
that is nice make sure to be nice to someone everyone even if u dont know them be kind to them it helps a lot but if ur me just give up the meanest person are be respectful everyone,1
how do you dislike this man why arent their more people like this,3
this made me cry,3
the man in the queue went shopping and had no bags when he left,3
funny story,1
i was sa but crying nah,2
it was very set,0
hold up,2
can you mak this in spanish please,3
i cry so hard im still crying,3
free gave them the cake that was so nice of them,1
awww this made me cry so hard,3
its very sad i dont have to cry,3
cute,0
what is wrong with me why did i not cry,3
im so crying wright now,3
humanity is still alive there,1
i didnt cry but it was sad c i was suprised by the end when the man was the grandpa,3
left they what,0
i and came,1
i cried because if its my race it gets sad for me,3
this is nice why would you cry,3
it was really touching but i didnt cry,3
this makes me happy,1
i like that man give her that cake,1
put captions on at its so funny,1
man in the queue,1
i cried,3
this is not sad its just wholesome,3
im not crying and you said a percent might wanna change that to percent this is not to be rude just want you to know but it was happy,2
me either but make it a,1
omg its make me cry,3
red reactions incorrect,2
i did not cry but nice video,3
no it was not,2
rylan in fact they can bring it to down to,1
omg that was the same dude that was in the chair wtf,0
why cant a cry a bit,3
i did not cry bro,3
i too didnt cry,3
her smile,1
ahhh i cant stop crying,3
i dont know how people believe such,0
i didnt even cry,3
if you cried your soft you can feel bad though,0
no cry,2
ha i din not cry,1
im crying like a baby,3
i didnt cry laugh my ass off but i think thats beautiful,3
i dont know how but i didnt cry,0
this was so touching,3
didnt cry this sucked ass,3
im crying because im going theory the exact same thing,3
this is enough to make a grown man cry but not this man get back in there tear,3
we need for people like this,3
this is matt,3
he is dead,3
like year,0
lets see how old he can get,0
matt played fortnite in his life time someone killed him because of it,3
beggar,1
tears omg,3
yeah he deserved to die,2
likes,0
okay i dont care about those haters out there but that did not really make him cry if i wanted to express myself i can literally just buy a cake and give it to someone else,2
yrs,3
i cry so mush i am crying now xd,3
i didnt cry but the plot twist amazed me one day i will do that,1
this didnt make me cry,3
now i am really sad but happy at the same time,3
i didnt cry but i was about to,0
i laughed nonstop for mins like im serious and so i wanted to stop so i watched this and now i feel my dead self again,0
i did cry,3
i would have loved even more if the young man saw that their grandfather was the man that helped played for th envoys cake,3
omg that was the grandpa omg omg omg omg,3
this far made me cry omg,3
this was not said there was just happy and i did not cry so boy make your videos right dumb ass,2
i was like when i realized that man was the grandpa,0
edit i was also like when i saw how many likes this got,0
you are rude and mean to this person,2
random omg haha sorry u should not look in the comment,0
you spoiled it,2
same i was wait what,0
this is so ad but happy at the same time i cried,3
i tried so hard not to but i did,3
it didnt make me cry but it was very emotional,3
um i was not crying why do u have to cry i dont understand,3
like if you didnt cry,3
reply if you cried,1
ik i dont understand,3
this didnt make me even tear up,2
this was a really nice story,1
this literally gave me chill because i wanted to hold back the tears,3
i wanted to cry but i didnt,3
i only just realised the grandpa is the first man in the queue oh my god i didnt know,0
i didnt cry the entire song because i have no feelings,2
and me is not sad,1
this make me laugh bc of the girl kid smell and shes soooo funny xd,1
that it changed my life forever ill never trust my best friend again cause she always tell me what to do something bad,2
good people,1
when people give nice things they receive nice things back,1
please get over the thumbs up,1
did not cry,3
god has a pencil and you have a highlight terits gods job to make the world and its your job to make it brighter,1
fan of your youtube channel,1
good job on speech,1
gd plays dont use google cause its really noticeable when you do,3
this was not sad,3
i didnt cry oml,3
thats sad,3
i did no cry but it touched my hart to know theres still ppl out there to do acts of kindness,1
few i didnt cry,3
this made made me cry because it reminded me of my grandpa who died,3
this didnt make me cry honestly,3
didnt make me cry dislike,3
how to cry simple search a sad video watch until u cry when u cry close ur laptop or anything that u are using go to ur mother and say i live u mum and she will love u too,3
haha,1
i didnt cry it was more of a happy sad than a crying sad,3
this doesnt really look sad,3
it didnt make me cry,3
i just want to be sad,3
im not sad im happy that the kid got his cake,1
you can be found at this time of year again for all your favorite music and video clips and a lot more to do it the only way i can the ability to the best way to go i am going on if you are not the same time it is the best i am not going on the ability to make sure you are not the th built their lives but it would have been a little bit more about it it is the only one of those who have to do with my wife and kids are doing are you still want me to get it to the ability to th i am going to get the chance i,1
that wasnt even sad did not cry a little tear at all,3
i didnt cry but it was cute,1
its fucking sad because its a lie,3
humans are fucking horrible,2
im crying this was so sad,3
haha i knew it,1
i have something in my eye and i hoped the could help me getting it out by crying it didnt work,3
i like sad stories but its so sad,3
wow i really cried,3
im not crying you are,2
my depression just got depression,3
i canot laugh for me whole life,1
you know the ending of the story pretty early,3
i think he was the man in the queue who gave the cake to the boy,0
i didnt cry but it was cute,3
im not crying its not that sad,3
i didnt cry,3
i did not cry does that mean i have no soul,3
its so sweet,1
i liked it,1
he whats the guy that gave the little boy the cake,1
im still crying rn,3
i love it like the video,1
kindness is a wealth only those worse off will ever understand,1
wow thats so sad and beautiful,3
sri lankan,3
i just wanted to sock the little girl just for that face she kept giving,2
nobody should of been set eyed in tearing up,3
this is so sad its so nice though too,3
only watched this so id cry bc me and my crush were snap chatting and i said she made me sad from a joke and she said i dont see you crying sooo i did this,3
how the hell was this sad it was happy,3
guys these all are acting for our world to be kind to each other it is sad but very kind to do something just like this,3
trash a pic of my ass will make u cry cuz of the smell,0
it really made me cry cry thank,3
bad acting,2
i didnt cry but that was very sad,3
this mad me tear up at the end,3
this didnt do shit,2
im gonna subscribe that was so cute,1
ive seen this video times i still cry every time,3
i haven t fell anything,3
no tear at all its just my mom cooking onions,2
im crying now,3
no tears,3
this is why i hate birthdays,2
the k people who disliked this missed the button because they could not see through their tears,3
this is the best minutes of my life and this video is very kindness i love it,1
but why there are so many people disliked the video,3
i almost cried but it just made me sad,3
beautiful,1
wait this sad it more heart warming what is sad about it,3
well i didnt but it is so kind,0
i did not cry,1
i did not cry but this is so nice,3
omg i cried minutes after the video started tt o tt,3
i did not cry oof i have no soul maybe,3
this is sad but not sad enough for me to cry,3
well that wasn sad actually it was kinda happy i mean im not getting sad that easy,0
this will be one of my favorite videos until i die,1
ita a amazing story m really crying dude,3
sorry didnt work,3
that was not cute,2
that was not nice,2
that was not beautiful,3
i love this video,1
i didnt cry is there anything wrong with me,3
umm what is this this didnt make me cry or even sad nice story tho,3
i see this video,0
me ill not cry,3
the video finishes,3
me crying no stop,3
i dont know why this is not making me cry,3
i cry at all,3
not sad didnt cry,1
omg its soo heart touching honestly speaking i cried a lot after seeing this,3
in dring to thatcher man need to het reward,3
nothing,0
little girl give me give me this is sad in all the wrong ways ha,1
yea make grandmother feel like shit because she poor,3
i love this video it has always made me cry,3
this didnt make me sad it made me happy,1
lol i aint crying hahaha,1
sobs,3
whats sad here i dont understand its just a happy story,3
crying sure is healthy cleans your eyes relaxes your soul who never shed a tear when you help someone in need your heart will it touched me,1
now what are the odds,0
i dont cry bitch diz iz fake,2
strange i did not cry even with the chance,3
i really do not have emotions,2
i just smiled thats what normal people are suppose to do,0
i just needed to get something out of my eye by crying thanks,2
so sad i miss my lola,3
i cried after seconds,3
i had to go to school tommorow and just watching this to make my self cry to go to sleep,3
this did not make me cry not even one tear,3
does it was sad well i were not crying when i were watching it bye forever,3
im still emotionless let me continue watching sad vids,3
this this does put a smile on my face,1
this made me want cake,3
this is so dang sad i hide my emotions but this is so dang sadness,3
it want sad it was just an act of kindness,3
i have something stuck in my eye so i need to cry,3
this is not sad,3
person,0
say the first word in the sentence,0
i someday plan to write down my life and then try to draw those saddest moments in my life sometimes i wonder why we live theres no joy anyways,3
are you fucking braindead,2
no fucking way i just notice that go back to the hospital bro,2
dabi broken in the head,3
i noticed,0
i realized there grandpa is the man who gave the man his cake like if u noticed,0
what makes me cry is the fact that this guy stole this video from video see,3
edit if youre crying too make the like button blue,1
isnt that the man that bought the boy the cake,0
nope didnt cry,2
i did not cry like if u did not ether,2
didnt work my eyes are dry,0
very hart warming but bad acting,3
me im not gonna cry im not gonna cry,3
mins later,0
bubble shine same help,3
lol didnt make me cry but like made me smile,1
omg i am more sad because that grandpa was the man who paid for that little boy,3
omg i cried so much on this one,3
it was sweet but i didnt cry,1
if you cried leave a like on the video,3
if you didnt cry leave a like on the video,3
im soulless so i didnt cry,1
literally what are the odds,0
so sad,3
watching this to get fake tears so that i can send a video of me crying to my friend,3
i didnt cry or feel like crying,3
i guess im a heartless monster,3
my house flooded,3
im not crying youre crying,3
fk me i almost cry,3
whos cutting onions in my room,2
i saw this vid in my school,0
that wasnt that hard,0
omg this make my retarded ass cry so sad i remember when i ki when mi ex gf died i was like bruh,3
dang ur right i did cry,3
y i no cry or care at all for that matter,3
maybe cus im a sociopath,0
it only made me sad i am very so sorry,3
this video makes me cry,3
i wanted to cry because my eyes were dry and i didnt had eye drops it hot me at,3
i dont know why when im on my period i always watch sad stuff,3
be a kind person to little children,0
i really wanted too,3
im crying this is so sad,3
i didnt cry,3
the man was the grandpa,1
that moment when u realize,3
im sorry but i didnt cry was i supposed to,3
i cried twt,3
thats a lesson for everyone help someone when you can even if it isnt much just to make them happy,1
me too bro me too,3
at the age of a girl went to heaven,1
because she got shot when a drive by happend and at the age of a girl got raped but she acts like everything okay and at the age of a boy cut line son both of his wrists because he wants to die and this is no lie this is real life we need our world to change because kids are dying every day and mothers are crying everyday we need our world to change,3
i just dont know why but i wanted to feel sadness,3
i dont know why but i couldnt cry,3
god damit haha im crying now,3
fool we all know the true saddest story a story so sad not even the cat march will cheer you up,3
haha i was already crying and having a panic attack so jokes on you,0
i am funny not crying right now,3
i didnt cry i dont hav a heart,2
i cry in the end,3
i didnt cyring created a shower of tears,3
when you realize you ran out of toilet paper,0
i want to see people being in the world all the time,1
i didnt cry but i nearly made loot lake in my bedroom,3
if i want to give money i would,1
so sad,3
i too want to attain this nirvana of endless cake,3
im actually surprise because i didnt cry,0
i clicked on this video because why not i dont usually cry at these but i freakin did laugh my ass off,3
i want to be kindness on people than make a worst,1
i did not cry is done but im not crying,3
my soul was melting,3
really,2
it happened to me once,3
i wanted to have water but i did not have enough money so one guy bought it for me,3
i was so happy,3
i didnt feel sad i feel really happy about helping people out,1
i swear i did not cry tell me if you did,2
my heart is melting,3
m not crying after video,3
dose it count if i dont have a soul,0
my baby cousin liam was diagnosed with a brain tumor and was supposed to be dead in the month that was months ago we just got the text that he was in the process of going home to god he held on for so long i wanted to share to show that you should always be with your family things can happen at anytime i know it doesnt have to do with the video but i just wanted to share somewhere god bless if you read this,3
today is the worst day i was at school with my older brother after school i waited at the gate after that i didnt know my grandmother was waiting at the mac donalds place across thr road i waited so long untill i had to go to the general office,3
once i was there i waited for w while untill my grandmother came she was mad she shouted at me and my brother i was sad and scared a teacher saw it so she told me and my brother to be reponsibility i im home my grandmother was outside of the door i walked in with my brother and,3
she throwed her door keys in the house when she locked the door and left her phone charging i cry grandma dont leave pls im sorry she didnt answered back i was crying hard to hell as my brother shouts at me i cant live anymore i had enough likes to save me pls ty if you do,3
that man was so kind,1
lol this is not even real how can you cry for this,3
my life is just like this my family is poor and cannot afford everything like everytone else can,3
so i can give you money,1
nikki samra no,2
give me your paypal,1
i didnt cry but it was cute,1
this isnt sad its just commercials,3
haha poor new person,1
this video makes me want to give a homeless man my life saving,3
when everyone just want likes,3
if only people were this nice,3
im only doing this to wash out a particle from my eye,3
im such a emotionaless rat why didnt i cry i should die now,3
so the grandpa was the man who gave the kind man the cake,1
i couldnt cry,3
i have no soul,3
i cried,3
didnt make me cry but it was so sweet,3
lol what a funny vid,1
i legit cant cry,3
this didnt make me cry,3
so sad i have to many tears in my eye,3
its so sad i am crying right now,3
didnt really cry at this vid,3
only i didnt cry,3
im watching this because i have dry eyes,0
well i didnt cry but i felt sad,3
not sad,1
it did not cry,3
he looks like my grandma,3
but different country,3
and sad story,3
why is it so hard for me to cry,3
i want to freaking cry,3
im crying,3
creeper aw man so we back in the mine got our pickaxe swinging from side to side side side to side this task a grueling one hope to find some diamonds tonight night night diamonds tonight heads up you hear a sound turn around and look up total shock fills your body oh no its you again i can never forget those eyes eyes eyes eyes cause baby tonight the creepers tryna steal all our stuff again cause baby tonight you grab your pick shovel and bolt again bolt again and run run until its done done until the sun comes up in the morn cause baby tonight the creepers tryna steal all our stuff again stuff again just when you think youre safe overhear some hissing from right behind right behind thats a nice life you have shame its gotta end at this time time time time blows up then your health bar drops and you could use a one up get inside dont be tardy so now youre stuck in there half a heart is left but dont die die die die cause baby tonight the creepers tryna steal all our stuff again cause baby tonight you grab your pick shovel and bolt again bolt again and run run until its done done until the sun comes up in the morn cause baby tonight the creepers tryna steal all our stuff again creepers youre mine haha dig up diamonds and craft those diamonds and make some armor get it baby go and forge that like you so mlg pro the swords made of diamonds so come at me bro huh training in your room under the torchlight hone that form to get you ready for the big fight every single day and the whole night creepers out hoo alright look at me look at you take my revenge thats what im gonna do im a warrior baby what else is new and my blades gonna tear through you bring it cause baby tonight the creepers tryna steal all our stuff again gather your stuff yeah lets take back the world yeah baby tonight haha grab your sword armor and go its on take your revenge woo oh oh so fight fight like its the last last night of your life life show them your bite woo cause baby tonight the creepers tryna steal all our stuff again cause baby tonight you grab your pick shovel and bolt again bolt again woo and run run until its done done until the sun comes up in the morn cause baby tonight come on swing your sword up high the creepers tryna steal all our stuff again come on jab your sword down low woo have a good day d,0
i love how she cant afford a cake but she can afford a phone,0
august anyone,0
im not,2
the grandpa was actually the man in the queue that paid for the man in the queue that paid for the little girl,1
after watching this i just realised how many times i have paid for someones things hopefully they will spread the good,1
this isnt even sad,3
plz not cry this broke my heart,3
i didnt cry though,3
that little girl is spoiled laugh my ass off if you cant have cake then you cant dont guilt trip,2
lol xd didnt cry,1
im waiting this because i got some weird thing im my eye,3
bruh how you can be sad with this sad videos gotta contain deaths,3
thats not sad thats friendly,0
her face at the end when he waa walking away thank for the likes,0
i cry of looking this video,3
wow,3
it didnt make me cry its just gave me goosebumps so bad they hurt,3
thats nothing video to cry it dont make me cry,3
im not crying,2
my house has been flooded,0
boring,0
me in the mcdonalds line when i have enough for a big mac,1
i smiled but no tears it was more heartwarming than sad,1
awww im literally crying,3
you see that little girl now she has drug addiction yup feel old yet,0
xoxo naomi yup,1
best life you serious,1
thanks for making me cry,3
actually i didnt cry,1
it all comes back around in the end,1
wasnt sad but touching and heroic wasnt meant to be sad,3
this doesnt make me cry,3
the last part got me damn,3
how does this have a dislike,3
i dint cry thats a joke,2
i will cry,3
im just tryna see if i can cry but i cant,3
who else used this for an excuse for feeling sad or crying over something dumb btw im crying,3
wow im shedding a tear after this this was very touching,3
straight face gang,1
i just got jealous of a girl getting lift from my crush and i feel like i had a breakup with a guy i never even date and using this video to cry in sadness,3
i hope everyone would be there kind of people,1
boring,0
it was amazing,1
read the comments,0
im making a im pretending to cry in it so here we are,3
i did not cry somehow but how did i not cry,3
i am one of the that didnt cry so i got click baited,1
didnt cry this was more a happy video,1
days later,0
grandma gimme dollars or im fukin throw the cake away,1
the man ok then give me your account,1
is so sad oh is so so sad,3
i started crying before the video even started it am such an easy crier,3
its sad but not something i would cry about,3
oof im dead inside,0
i couldnt afford to buy an ice cream at my school so these rude kids said lol u cant afford anything but then a second later this nice lady gave me dollars and said keep it those bullies dont know a thing but the bullies saw her give it to me and got jealous so they stole back the money but the lady said give it back or ill tell ur principle so they gave it back i brought my ice cream and ate it but this is just fiction so its not real sorry if i made some of u cry,2
i cried to hard that i fell off my couch,3
the st guy that helped is cute wassup ling lo,0
im not crying im just pretending to be a water fountain,3
this video made me cry so much like damn i just wanted a reason to cry and then boom i got it omg every one pls give to people who dont have much,3
did not cry but was smilling,3
who cares,0
yes tears of joy for the humanity we all share,1
that was such a good story and a big plot twist at the end too,0
why did i just watch this now i am crying,3
take it from me holy crap,0
one like good luck for the rest of your life,1
i cant cry but if i could then i would cry i think hour,3
im not crying thats just be nice,3
its him,1
i need to cry i aint cried it months,3
omg when i was crying my dad said what is wrong and then i told him and he said watch elmo blow up,0
i didnt cry at all,1
i did not cry,3
brain good acting skills,1
im a real man,1
me start to crying,3
thanks for likes,1
scott jakes i did cry,3
mhm yeah,0
who tf disliked that was so heartwarming and beautiful and k dislikes,2
i did not cry but it did make me happy,1
its beautiful videos which touches human heart,1
thanks for this vid it made me cry,3
you were right i am crying sooo bad,3
is it bad i wanted the old man to get shot in the head when he was doing the yard stare,0
that wasnt sad that was a nice story,1
what percentage am i if i didnt cry,3
creepy ohhh man,0
this is the best try not to cry it really got to me to cry,3
eyes filled with tears but not gonna cry even though i want to oh shiz im crying,3
im evil i didnt cry to this,1
that poor little girl,3
oh man this killed me,3
im not the only one watching just bc i wanted to cry right,3
thats how people should be they should be nice can do whatever they can dont do stupid stuff like basically everybody does and just be a good guy stay with the family dont do suicide or anything dont kill anyone please dont we need this world to be gotter because it sucks now so we need to grow up and be good ok we need to be really really good pls,2
little kids need to respect family,2
the grandpa is that man who gave the man the cake,1
dislike i didnt cry this is a scam i want my money and my time back click bait,2
i almost cry,3
i will always say if my mommy does not have enough to have i would say no its okay mommy always share ur love everyone,1
ima be honest i searched up sad videos cause i havent cried in forever but i didnt cry,3
i have no soul i didnt cry,3
the ripples are from the tears of happiness and joy i am crying,3
this isnt is sad,3
this did not make me cry i dont even know whats this about,3
thank you,1
i cried huhu,3
i never cry to any of these,2
everyone who disliked is going to hell like if you agree,2
who else cried i hope i am not the only one,3
fk go lol,2
haha so many people cry,0
who tf would cry for this mate i swear im laughing,1
did anyone cried that was just one more video of kindness with stupid story,3
why do i not cry i have a heart in though,3
after watching the video well for some odd reason i cried through the whole thing,3
hit this if u didnt cry,1
my friend she can never gets any thing but every time i see her it is at a,3
softball fields i get her candy,1
who else just wanted another reason to cry,3
uhm was this suppose to make me cry i feel nothing do i have no soul of i dont and im telling the truth,3
huh not even tear in my eyes,0
pretend sadness is ice and you are a glass bottle put in the fridge long period it will break you broke,2
that sad,3
what,0
i cried if course but happy tears because that man was so nice,3
i didnt cry at all like if you didnt cry,3
i dont cry yet why im never cry,3
omg i did i not cry i was trying to,3
years later,3
the woman in the queue when i was six i wanted to buy a cake for my grandpa,3
so i got u the new hover car,1
i cant i literally cant,3
stop making me and v cry,3
am crying too,3
shit dont cry dont cry dang it now i need to buy more buckets,3
not obe tear and im a cry baby,3
this wasnt sad,3
so you got the first shot but your gonna try harder than that,0
that was easy then i thought,0
the k dislikes are dummy with no harts,2
bawled like a baby,3
this is sad,3
i did not cry but this is sad,3
case yall didnt get it the guy who bought the little girl the cake as a young boy had a cake bought for him causing the guy as a grown man to do good deeds and buy the cake for the little girl the man who bought the little boy the cake for his birthday had a cake bought for him by the little boy but as a grownup moral of the story karma is a bitch but what comes around goes around,0
like this comment if you cried,3
